league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
Bundesliga,2025,2025-08-22,Bayern München,RB Leipzig,6,0,3,3,H
Bundesliga,2025,2025-08-23,SC Freiburg,FC Augsburg,1,3,0,1,A
Bundesliga,2025,2025-08-23,Bayer Leverkusen,1899 Hoffenheim,1,2,1,0,A
Bundesliga,2025,2025-08-23,Eintracht Frankfurt,Werder Bremen,4,1,2,2,H
Bundesliga,2025,2025-08-23,1. FC Heidenheim,VfL Wolfsburg,1,3,1,0,A
Bundesliga,2025,2025-08-23,Union Berlin,VfB Stuttgart,2,1,2,0,H
Bundesliga,2025,2025-08-23,FC St. Pauli,Borussia Dortmund,3,3,0,3,D
Bundesliga,2025,2025-08-24,FSV Mainz 05,1.FC Köln,0,1,0,0,A
Bundesliga,2025,2025-08-24,Borussia Mönchengladbach,Hamburger SV,0,0,0,0,D
Bundesliga,2025,2025-08-29,Hamburger SV,FC St. Pauli,0,2,0,0,A
Bundesliga,2025,2025-08-30,Werder Bremen,Bayer Leverkusen,3,3,1,2,D
Bundesliga,2025,2025-08-30,1899 Hoffenheim,Eintracht Frankfurt,1,3,0,1,A
Bundesliga,2025,2025-08-30,VfB Stuttgart,Borussia Mönchengladbach,1,0,0,1,H
Bundesliga,2025,2025-08-30,RB Leipzig,1. FC Heidenheim,2,0,0,2,H
Bundesliga,2025,2025-08-30,FC Augsburg,Bayern München,2,3,0,2,A
Bundesliga,2025,2025-08-31,VfL Wolfsburg,FSV Mainz 05,1,1,1,0,D
Bundesliga,2025,2025-08-31,Borussia Dortmund,Union Berlin,3,0,1,2,H
Bundesliga,2025,2025-08-31,1.FC Köln,SC Freiburg,4,1,1,3,H
